address,size,price,garage,bedroom,bathroom,url
"Rua Frei Gaspar da Madre de Deus, 391 - Portão, Curitiba - PR",51,R$ 249.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-portao-bairros-curitiba-com-garagem-51m2-venda-RS249000-id-2500241052/
"Rua Rogério Pereira de Camargo, 187 - Campo Comprido, Curitiba - PR",28,R$ 156.990,-- Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-campo-comprido-bairros-curitiba-28m2-venda-RS156990-id-2492132128/
"Avenida Presidente Getúlio Vargas, 2840 - Água Verde, Curitiba - PR",89,R$ 450.000,1 Vaga,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-89m2-venda-RS450000-id-2450483149/
"Rua Ângelo Nabosne - Ecoville, Curitiba - PR",107,R$ 976.000,2 Vagas,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ecoville-bairros-curitiba-com-garagem-107m2-venda-RS976000-id-2509625749/
"Rua Engenheiro Arthur Bettes, 49 - Portão, Curitiba - PR",102-108,R$ 708.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/evora-8279/
"Rua Guaianazes, 882 - Vila Izabel, Curitiba - PR",77-98,R$ 675.000,1-2 Vagas,2-3 Quartos,1-2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/stanford-9171/
"Rua Professor João Falarz, 719 - Campo Comprido, Curitiba - PR",65,R$ 265.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-comprido-bairros-curitiba-com-garagem-65m2-venda-RS265000-id-2509618505/
"Rua Deputado Heitor Alencar Furtado, 2381 - Mossunguê, Curitiba - PR",232,R$ 1.850.000,3 Vagas,3 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mossungue-bairros-curitiba-com-garagem-232m2-venda-RS1850000-id-90834397/
"Avenida Presidente Getúlio Vargas - Água Verde, Curitiba - PR",84,R$ 350.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-84m2-venda-RS350000-id-2509954937/
"Campo Comprido, Curitiba - PR",53,R$ 280.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campo-comprido-bairros-curitiba-com-garagem-53m2-venda-RS280000-id-2498699316/
"Rua Abel Scuissiato - Guaíra, Curitiba - PR",62,R$ 299.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaira-bairros-curitiba-com-garagem-62m2-venda-RS299000-id-2458851044/
"Rua Francisco Rocha - Batel, Curitiba - PR",377,R$ 2.960.000,3 Vagas,4 Quartos,6 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-batel-bairros-curitiba-com-garagem-377m2-venda-RS2960000-id-2510996689/
"Rua Arnold Schmidt, 30 - Xaxim, Curitiba - PR",74,R$ 244.900,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-xaxim-bairros-curitiba-com-garagem-74m2-venda-RS244900-id-2498093123/
"Rua João Bonat, 29 - Novo Mundo, Curitiba - PR",130,R$ 440.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-130m2-venda-RS440000-id-2465910873/
"Rua Trajano Reis - São Francisco, Curitiba - PR",27,R$ 195.000,-- Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-sao-francisco-bairros-curitiba-27m2-venda-RS195000-id-2503266521/
"Rua Gutemberg, 99 - Batel, Curitiba - PR",330,R$ 2.600.000,2 Vagas,4 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-batel-bairros-curitiba-com-garagem-330m2-venda-RS2600000-id-2508461515/
"Rua Prefeito Ângelo Ferrário Lopes, 2552 - Hugo Lange, Curitiba - PR",124,R$ 1.200.000,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-hugo-lange-bairros-curitiba-com-garagem-124m2-venda-RS1200000-id-2494925782/
"Rua Visconde do Rio Branco - Mercês, Curitiba - PR",215,R$ 961.300,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-merces-bairros-curitiba-com-garagem-215m2-venda-RS961300-id-2507543380/
"Rua Lúcio Pereira - Tingui, Curitiba - PR",87,R$ 298.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-tingui-bairros-curitiba-com-garagem-87m2-venda-RS298000-id-2503219311/
"Rua Monsenhor Ivo Zanlorenzi, 4400 - Ecoville, Curitiba - PR",89,R$ 595.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-89m2-venda-RS595000-id-2476944056/
"Rua Ébano Pereira, 655 - Batel, Curitiba - PR",44,R$ 255.000,-- Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-batel-bairros-curitiba-44m2-venda-RS255000-id-2499576186/
"Rua Valdomiro Rodrigues, 360 - Tatuquara, Curitiba - PR",40,R$ 135.000,-- Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tatuquara-bairros-curitiba-40m2-venda-RS135000-id-2495631551/
"Rua Comendador Fontana - Centro Cívico, Curitiba - PR",133,R$ 580.000,1 Vaga,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-civico-bairros-curitiba-com-garagem-133m2-venda-RS580000-id-2506950385/
"Rua Manoel Eufrásio - Juvevê, Curitiba - PR",140,R$ 980.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-140m2-venda-RS980000-id-2500898427/
"Rua Haroldo Euclydes Souza, 140 - Ecoville, Curitiba - PR",343,R$ 2.899.000,4 Vagas,5 Quartos,6 Banheiros,https://www.vivareal.com.br/imovel/apartamento-5-quartos-ecoville-bairros-curitiba-com-garagem-343m2-venda-RS2899000-id-1041980579/
"Rua Barão dos Campos Gerais, 658 - Juvevê, Curitiba - PR",72,R$ 396.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-72m2-venda-RS396000-id-2480362973/
"Rua Desembargador Otávio do Amaral - Bigorrilho, Curitiba - PR",112,R$ 904.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-112m2-venda-RS904000-id-2501455595/
"Rua Deputado Heitor Alencar Furtado, 4690 - Mossunguê, Curitiba - PR",108,R$ 845.539,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mossungue-bairros-curitiba-com-garagem-108m2-venda-RS845539-id-80798900/
"Avenida Água Verde, 1575 - Água Verde, Curitiba - PR",95,R$ 650.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-95m2-venda-RS650000-id-2503627345/
"Travessa Rafael Francisco Greca, 173 - Água Verde, Curitiba - PR",116,R$ 715.500,2 Vagas,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-116m2-venda-RS715500-id-2497354589/
"Rua Mandirituba, 2353 - Sitio Cercado, Curitiba - PR",43,R$ 135.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-sitio-cercado-bairros-curitiba-com-garagem-43m2-venda-RS135000-id-2497313591/
"Avenida Nossa Senhora da Luz, 714 - Cabral, Curitiba - PR",261,R$ 4.898.167,4 Vagas,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-261m2-venda-RS4898167-id-2444760911/
"Rua Nicolau Gulbino, 245 - Capão da Imbuia, Curitiba - PR",29,R$ 169.900,-- Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-capao-da-imbuia-bairros-curitiba-29m2-venda-RS169900-id-2497913615/
"Rua Monsenhor Manoel Vicente, 587 - Água Verde, Curitiba - PR",66,R$ 480.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-66m2-venda-RS480000-id-2509037823/
"Rua Padre Anchieta - Champagnat, Curitiba - PR",64,R$ 518.420,2 Vagas,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-champagnat-bairros-curitiba-com-garagem-64m2-venda-RS518420-id-2505677816/
"Rua Saldanha Marinho, 1850 - Champagnat, Curitiba - PR",496,R$ 6.815.800,5 Vagas,4 Quartos,6 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-champagnat-bairros-curitiba-com-garagem-496m2-venda-RS6815800-id-2480204822/
"Rua Monsenhor Ivo Zanlorenzi, 5170 - Cidade Industrial, Curitiba - PR",64,R$ 530.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-bairros-curitiba-com-garagem-64m2-venda-RS530000-id-2494100442/
"Batel, Curitiba - PR",121,R$ 445.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-121m2-venda-RS445000-id-2510810858/
"Rua Geraldo Lipka, 115 - Ecoville, Curitiba - PR",289,R$ 3.200.000,4 Vagas,4 Quartos,6 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ecoville-bairros-curitiba-com-garagem-289m2-venda-RS3200000-id-2451359399/
"Rua Doutor Brasílio Vicente de Castro, 320 - Ecoville, Curitiba - PR",140,R$ 1.100.000,4 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-140m2-venda-RS1100000-id-2469807790/
"Rua Riachuelo - Centro, Curitiba - PR",41,R$ 372.500,-- Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-41m2-venda-RS372500-id-2491778206/
"Rua Guilherme Pugsley, 730 - Água Verde, Curitiba - PR",67,R$ 298.000,1 Vaga,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-67m2-venda-RS298000-id-2505056476/
"Rua Engenheiro Arthur Bettes, 49 - Portão, Curitiba - PR",102-108,R$ 708.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/evora-8279/
"Rua Guaianazes, 882 - Vila Izabel, Curitiba - PR",77-98,R$ 675.000,1-2 Vagas,2-3 Quartos,1-2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/stanford-9171/
"Centro, Curitiba - PR",33,R$ 243.919,-- Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-33m2-venda-RS243919-id-2499730798/
"Avenida Paraná, 756 - Cabral, Curitiba - PR",91,R$ 730.001,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-91m2-venda-RS730001-id-2446668868/
"Alameda Princesa Izabel, 2600 - Bigorrilho, Curitiba - PR",77,R$ 335.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-77m2-venda-RS335000-id-2499378611/
"Rua General Carneiro, 1073 - Centro, Curitiba - PR",68,R$ 698.000,2 Vagas,2 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-68m2-venda-RS698000-id-2471753533/
"Rua Lívio Petterle, 251 - Atuba, Curitiba - PR",60,R$ 259.000,1 Vaga,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-atuba-bairros-curitiba-com-garagem-60m2-venda-RS259000-id-2503418546/
"Cabral, Curitiba - PR",55,R$ 295.000,-- Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cabral-bairros-curitiba-55m2-venda-RS295000-id-2502938990/
"Avenida João Gualberto - Centro, Curitiba - PR",37,R$ 400.000,1 Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-37m2-venda-RS400000-id-2504473384/
"Rua Adolfo Matoso dos Santos, 106 - Boa Vista, Curitiba - PR",49,R$ 253.900,-- Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-49m2-venda-RS253900-id-2503010811/
"Rua Treze de Maio, 301 - Centro, Curitiba - PR",75,R$ 260.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-75m2-venda-RS260000-id-2492310286/
"Rua Carlos Klemtz, 100 - Portão, Curitiba - PR",60,R$ 210.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-portao-bairros-curitiba-com-garagem-60m2-venda-RS210000-id-2507615921/
"Rua Jovino do Rosário - Boa Vista, Curitiba - PR",51,R$ 321.345,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-com-garagem-51m2-venda-RS321345-id-2506950783/
"Pinheirinho, Curitiba - PR",51,R$ 340.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheirinho-bairros-curitiba-com-garagem-51m2-venda-RS340000-id-2510488814/
"Rua Visconde do Rio Branco, 114 - Mercês, Curitiba - PR",85,R$ 770.300,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-merces-bairros-curitiba-com-garagem-85m2-venda-RS770300-id-2450484874/
"Rua Padre Anchieta, 2128 - Champagnat, Curitiba - PR",80,R$ 430.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-champagnat-bairros-curitiba-com-garagem-80m2-venda-RS430000-id-2476997818/
"Avenida João Gualberto - Juvevê, Curitiba - PR",126,R$ 770.000,2 Vagas,4 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-juveve-bairros-curitiba-com-garagem-126m2-venda-RS770000-id-2441045277/
"Avenida Visconde de Guarapuava - Batel, Curitiba - PR",380,R$ 4.500.000,4 Vagas,4 Quartos,6 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-batel-bairros-curitiba-com-garagem-380m2-venda-RS4500000-id-2478659841/
"Rua Doutor Manoel Pedro - Cabral, Curitiba - PR",104,R$ 520.000,1 Vaga,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-104m2-venda-RS520000-id-2489941981/
"Rua Pastor Antônio Polito, 1998 - Alto Boqueirão, Curitiba - PR",47,R$ 129.000,1 Vaga,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-boqueirao-bairros-curitiba-com-garagem-47m2-venda-RS129000-id-2511049743/
"Rua Monsenhor Ivo Zanlorenzi, 2040 - Ecoville, Curitiba - PR",289,R$ 3.223.000,4 Vagas,4 Quartos,6 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ecoville-bairros-curitiba-com-garagem-289m2-venda-RS3223000-id-2443511080/
"Rua Juvenal Carvalho - Fazendinha, Curitiba - PR",54,R$ 170.000,1 Vaga,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-fazendinha-bairros-curitiba-com-garagem-54m2-venda-RS170000-id-2479612214/
"Rua Professor Thomaz Wartelsteiner, 196 - Portão, Curitiba - PR",80,R$ 376.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-80m2-venda-RS376000-id-2504056229/
"Rua Alcebíades Plaisant - Água Verde, Curitiba - PR",142,R$ 895.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-142m2-venda-RS895000-id-2501454268/
"Rua Bruno Filgueira, 1936 - Champagnat, Curitiba - PR",127,R$ 1.155.000,3 Vagas,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-champagnat-bairros-curitiba-com-garagem-127m2-venda-RS1155000-id-2463139693/
"Rua João Florentino Ansai, 333 - Neoville, Curitiba - PR",63,R$ 280.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-neoville-bairros-curitiba-com-garagem-63m2-venda-RS280000-id-2489715679/
"Rua Tijucas do Sul, 2680 - Sitio Cercado, Curitiba - PR",53,R$ 185.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-sitio-cercado-bairros-curitiba-com-garagem-53m2-venda-RS185000-id-2502767698/
"Avenida Iguaçu, 1215 - Centro, Curitiba - PR",146,R$ 710.000,2 Vagas,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-146m2-venda-RS710000-id-2468292762/
"Rua Jovino do Rosário - Boa Vista, Curitiba - PR",60,R$ 388.238,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-vista-bairros-curitiba-com-garagem-60m2-venda-RS388238-id-2506949291/
"Rua Helena Andretta de Oliveira, 113 - Uberaba, Curitiba - PR",74,R$ 399.990,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-uberaba-bairros-curitiba-com-garagem-74m2-venda-RS399990-id-1507345476/
"Rua João Dembinski, 2851 - Cidade Industrial, Curitiba - PR",60,R$ 210.000,1 Vaga,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cidade-industrial-bairros-curitiba-com-garagem-60m2-venda-RS210000-id-2508228100/
"Rua Professor José Maurício Higgins, 1185 - Boqueirão, Curitiba - PR",56,R$ 288.508,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boqueirao-bairros-curitiba-com-garagem-56m2-venda-RS288508-id-2432644799/
"Cabral, Curitiba - PR",75,R$ 459.900,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-75m2-venda-RS459900-id-2509081281/
"Alto da Glória, Curitiba - PR",98,R$ 901.400,2 Vagas,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-gloria-bairros-curitiba-com-garagem-98m2-venda-RS901400-id-2500895711/
"Rua Doutor Pedro Augusto Menna Barreto Monclaro, 290 - Água Verde, Curitiba - PR",105,R$ 399.000,1 Vaga,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-105m2-venda-RS399000-id-2503623520/
"Rua Cascavel, 3124 - Boqueirão, Curitiba - PR",47,R$ 189.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boqueirao-bairros-curitiba-com-garagem-47m2-venda-RS189000-id-2507960350/
"Rua Baltazar Carrasco dos Reis - Rebouças, Curitiba - PR",33,R$ 246.600,1 Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-reboucas-bairros-curitiba-com-garagem-33m2-venda-RS246600-id-2506949288/
"Rua Luísa Dariva, 99 - Ecoville, Curitiba - PR",308,R$ 5.096.866,4 Vagas,4 Quartos,6 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ecoville-bairros-curitiba-com-garagem-308m2-venda-RS5096866-id-2484127946/
"Rua Engenheiro Arthur Bettes, 49 - Portão, Curitiba - PR",102-108,R$ 708.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/evora-8279/
"Rua Guaianazes, 882 - Vila Izabel, Curitiba - PR",77-98,R$ 675.000,1-2 Vagas,2-3 Quartos,1-2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/stanford-9171/
"Avenida Santa Bernadethe - Portão, Curitiba - PR",77,R$ 480.000,1 Vaga,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-77m2-venda-RS480000-id-2508596057/
"Rua Nilo Cairo - Centro, Curitiba - PR",41,R$ 270.000,-- Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-curitiba-41m2-venda-RS270000-id-2482654980/
"Rua Mandirituba, 2450 - Sitio Cercado, Curitiba - PR",47,R$ 140.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-sitio-cercado-bairros-curitiba-com-garagem-47m2-venda-RS140000-id-2502547320/
"Avenida Munhoz da Rocha, 122 - Cabral, Curitiba - PR",224,R$ 2.363.000,3 Vagas,4 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-cabral-bairros-curitiba-com-garagem-224m2-venda-RS2363000-id-2491782575/
"Vila Izabel, Curitiba - PR",78,R$ 525.000,2 Vagas,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-78m2-venda-RS525000-id-2485227989/
"Rua Paranaguá - Água Verde, Curitiba - PR",182,R$ 1.490.000,4 Vagas,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-182m2-venda-RS1490000-id-2510316909/
"Rua Deputado Heitor Alencar Furtado - Ecoville, Curitiba - PR",109,R$ 832.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-109m2-venda-RS832000-id-2509625751/
"Rua Euclides da Cunha - Bigorrilho, Curitiba - PR",110,R$ 799.000,1 Vaga,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-110m2-venda-RS799000-id-2507817121/
"Rua Tenente Miguel Afonso Ribeiro Cubas, 452 - Capão Raso, Curitiba - PR",55,R$ 330.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-capao-raso-bairros-curitiba-com-garagem-55m2-venda-RS330000-id-2488667763/
"Rua Guararapes, 284 - Vila Izabel, Curitiba - PR",48,R$ 290.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-48m2-venda-RS290000-id-2466609382/
"Rua Reinaldo Stocco, 274 - Pinheirinho, Curitiba - PR",48,R$ 230.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheirinho-bairros-curitiba-com-garagem-48m2-venda-RS230000-id-2496214623/
"Rua Vinte e Nove de Junho, 207 - Bacacheri, Curitiba - PR",72,R$ 435.498,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bacacheri-bairros-curitiba-com-garagem-72m2-venda-RS435498-id-2503079886/
